   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:29:40
DEBUG 2020-01-20 23:30:14,580 277312ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
ERROR 2020-01-20 23:30:18,525 281257ms HandlerCustomError     OnException        - Controller: Ecommerce.Presentacion.Web.MVC.Controllers.AccountController, Action Register, Exception: System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en ASP._Page_Views_Shared__Layout_cshtml.Execute() en d:\TFS\Ecommerce.Presentacion.Web.MVC\Ecommerce.Presentacion.Web.MVC\Views\Shared\_Layout.cshtml:línea 47
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   en System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   en System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   en System.Web.WebPages.WebPageBase.Write(HelperResult result)
   en System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:30:18
DEBUG 2020-01-20 23:32:06,933 389665ms LoggingFilterAttribute OnActionExecuting  - Controller: Admin, Action detalleCompra, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:35:09,119  2974ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:35:09,217  3072ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
ERROR 2020-01-20 23:35:16,282 10137ms HandlerCustomError     OnException        - Controller: Ecommerce.Presentacion.Web.MVC.Controllers.AccountController, Action Register, Exception: System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en ASP._Page_Views_Shared__Layout_cshtml.Execute() en d:\TFS\Ecommerce.Presentacion.Web.MVC\Ecommerce.Presentacion.Web.MVC\Views\Shared\_Layout.cshtml:línea 47
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   en System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   en System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   en System.Web.WebPages.WebPageBase.Write(HelperResult result)
   en System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:35:16
DEBUG 2020-01-20 23:36:45,824  2963ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:36:47,402  4541ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:36:47,483  4623ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
ERROR 2020-01-20 23:36:48,104  5244ms HandlerCustomError     OnException        - Controller: Ecommerce.Presentacion.Web.MVC.Controllers.AccountController, Action Register, Exception: System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en ASP._Page_Views_Shared__Layout_cshtml.Execute() en d:\TFS\Ecommerce.Presentacion.Web.MVC\Ecommerce.Presentacion.Web.MVC\Views\Shared\_Layout.cshtml:línea 47
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   en System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   en System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   en System.Web.WebPages.WebPageBase.Write(HelperResult result)
   en System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:36:48
ERROR 2020-01-20 23:36:49,027  6167ms HandlerCustomError     OnException        - Controller: Ecommerce.Presentacion.Web.MVC.Controllers.AccountController, Action Register, Exception: System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en ASP._Page_Views_Shared__Layout_cshtml.Execute() en d:\TFS\Ecommerce.Presentacion.Web.MVC\Ecommerce.Presentacion.Web.MVC\Views\Shared\_Layout.cshtml:línea 47
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   en System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   en System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   en System.Web.WebPages.WebPageBase.Write(HelperResult result)
   en System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:36:49
DEBUG 2020-01-20 23:36:52,838  9978ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:36:52,854  9994ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
ERROR 2020-01-20 23:36:53,460 10600ms HandlerCustomError     OnException        - Controller: Ecommerce.Presentacion.Web.MVC.Controllers.AccountController, Action Register, Exception: System.NullReferenceException: Referencia a objeto no establecida como instancia de un objeto.
   en ASP._Page_Views_Shared__Layout_cshtml.Execute() en d:\TFS\Ecommerce.Presentacion.Web.MVC\Ecommerce.Presentacion.Web.MVC\Views\Shared\_Layout.cshtml:línea 47
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   en System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.WebPages.WebPageBase.<>c__DisplayClass7.<RenderPageCore>b__6(TextWriter writer)
   en System.Web.WebPages.HelperResult.WriteTo(TextWriter writer)
   en System.Web.WebPages.WebPageBase.Write(HelperResult result)
   en System.Web.WebPages.WebPageBase.RenderSurrounding(String partialViewName, Action`1 body)
   en System.Web.WebPages.WebPageBase.PopContext()
   en System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   en System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   en System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   en System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<InvokeActionResultWithFilters>b__17()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   en System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1a.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   en System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<>c__DisplayClass2a.<BeginInvokeAction>b__20()
   en System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass25.<BeginInvokeAction>b__22(IAsyncResult asyncResult), Hora: 23:36:53
DEBUG 2020-01-20 23:37:19,448  2829ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:37:19,465  2846ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:37:19,698  3079ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: sisadri
DEBUG 2020-01-20 23:37:47,362 30742ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: 
DEBUG 2020-01-20 23:37:47,372 30752ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: 
DEBUG 2020-01-20 23:37:59,578 42959ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: 
DEBUG 2020-01-20 23:37:59,587 42968ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: lunes, 20 de enero de 2020, Usuario: 
DEBUG 2020-01-21 21:46:59,557  7820ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 21:46:59,557  7820ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 21:47:03,852 12115ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 21:55:53,381 10155ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 21:57:50,018 126792ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 22:08:34,527 771301ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 22:10:09,108 865882ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 22:11:08,838 925612ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 22:11:21,997 938771ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 22:15:49,027  2781ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:20:16,989  2524ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:21:59,367 104903ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:21:59,455 104991ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:22:05,242 110777ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:22:05,253 110788ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:23:01,612  2730ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:25:20,805  7487ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:25:21,342  8024ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:26:14,432 61114ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:26:14,443 61125ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:26:32,948 79630ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action RegisterUser, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:30:23,926 32521ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:30:24,030 32625ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:30:45,616 54211ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:30:45,627 54222ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:30:56,763 65358ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:31:02,476 71071ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:33:01,114  2750ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:33:01,203  2839ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:36:07,857  2071ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:36:07,981  2195ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:38:07,508  2788ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action index, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:38:07,508  2788ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:38:19,819 15100ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:40:58,720  2498ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-21 23:41:09,313 13092ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: martes, 21 de enero de 2020, Usuario: 
DEBUG 2020-01-22 00:00:50,724  2694ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: miércoles, 22 de enero de 2020, Usuario: 
DEBUG 2020-01-22 00:00:50,813  2783ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: miércoles, 22 de enero de 2020, Usuario: 
DEBUG 2020-01-22 00:02:35,841  2378ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: miércoles, 22 de enero de 2020, Usuario: 
DEBUG 2020-01-22 00:02:45,746 12284ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: miércoles, 22 de enero de 2020, Usuario: 
DEBUG 2020-02-09 00:25:07,193  3571ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:25:07,544  3922ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:27:02,793 119172ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:27:07,264 123642ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:29:46,074 282452ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:29:50,535 286914ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:30:52,878 349257ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:30:54,507 350886ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:31:43,679 400058ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:31:44,820 401199ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:34:24,529  2227ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:34:33,386 11085ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:35:13,914  3485ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Visitante, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:35:14,706  4277ms LoggingFilterAttribute OnActionExecuting  - Controller: Account, Action Register, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:58:18,360 1387931ms LoggingFilterAttribute OnActionExecuting  - Controller: Home, Action Index, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
DEBUG 2020-02-09 00:58:21,778 1391348ms LoggingFilterAttribute OnActionExecuting  - Controller: Producto, Action listProductos, Fecha y Hora: domingo, 9 de febrero de 2020, Usuario: 
